19.67	0	4e-07	4e-06	7.5e-09
29.67	6.2984e-09	4e-07	4e-06	7.5e-09
39.67	1.7006e-08	4e-07	4e-06	7.5e-09
49.67	3.968e-08	4e-07	4e-06	7.5e-09
59.67	7.4322e-08	4e-07	4e-06	7.5e-09
69.67	1.0329e-07	4e-07	4e-06	7.5e-09
79.67	1.3857e-07	4e-07	4e-06	7.5e-09
89.67	1.8391e-07	4e-07	4e-06	7.5e-09
99.67	2.4186e-07	4e-07	4e-06	7.5e-09
109.67	3.0044e-07	4e-07	4e-06	7.5e-09
119.67	3.6531e-07	4e-07	4e-06	7.5e-09
129.67	4.3522e-07	4e-07	4e-06	7.5e-09
139.67	5.064e-07	4e-07	4e-06	7.5e-09
149.67	5.9583e-07	4e-07	4e-06	7.5e-09
159.67	6.7078e-07	4e-07	4e-06	7.5e-09
169.67	7.4448e-07	4e-07	4e-06	7.5e-09
179.67	8.4777e-07	4e-07	4e-06	7.5e-09
189.67	9.1768e-07	4e-07	4e-06	7.5e-09
199.67	1.0078e-06	4e-07	4e-06	7.5e-09
209.67	1.1148e-06	4e-07	4e-06	7.5e-09
219.67	1.1929e-06	4e-07	4e-06	7.5e-09
229.67	1.2874e-06	4e-07	4e-06	7.5e-09
239.67	1.3693e-06	4e-07	4e-06	7.5e-09
249.67	1.4726e-06	4e-07	4e-06	7.5e-09
259.67	1.5532e-06	4e-07	4e-06	7.5e-09
269.67	1.625e-06	4e-07	4e-06	7.5e-09
279.67	1.7188e-06	4e-07	4e-06	7.5e-09
289.67	1.79e-06	4e-07	4e-06	7.5e-09
299.67	1.8681e-06	4e-07	4e-06	7.5e-09
309.67	1.9462e-06	4e-07	4e-06	7.5e-09
319.67	2.0092e-06	4e-07	4e-06	7.5e-09
329.67	2.0892e-06	4e-07	4e-06	7.5e-09
339.67	2.161e-06	4e-07	4e-06	7.5e-09
349.67	2.2133e-06	4e-07	4e-06	7.5e-09
359.67	2.2763e-06	4e-07	4e-06	7.5e-09
369.67	2.3374e-06	4e-07	4e-06	7.5e-09
379.67	2.4066e-06	4e-07	4e-06	7.5e-09
389.67	2.469e-06	4e-07	4e-06	7.5e-09
399.67	2.5232e-06	4e-07	4e-06	7.5e-09
409.67	2.5899e-06	4e-07	4e-06	7.5e-09
419.67	2.6202e-06	4e-07	4e-06	7.5e-09
429.67	2.6995e-06	4e-07	4e-06	7.5e-09
439.67	2.7543e-06	4e-07	4e-06	7.5e-09
449.67	2.7953e-06	4e-07	4e-06	7.5e-09
459.67	2.8318e-06	4e-07	4e-06	7.5e-09
469.67	2.8922e-06	4e-07	4e-06	7.5e-09
479.67	2.9067e-06	4e-07	4e-06	7.5e-09
489.67	2.9653e-06	4e-07	4e-06	7.5e-09
499.67	3.0207e-06	4e-07	4e-06	7.5e-09
509.67	3.0459e-06	4e-07	4e-06	7.5e-09
519.67	3.102e-06	4e-07	4e-06	7.5e-09
529.67	3.1341e-06	4e-07	4e-06	7.5e-09
539.67	3.1536e-06	4e-07	4e-06	7.5e-09
549.67	3.2021e-06	4e-07	4e-06	7.5e-09
559.67	3.2286e-06	4e-07	4e-06	7.5e-09
569.67	3.2664e-06	4e-07	4e-06	7.5e-09
579.67	3.2878e-06	4e-07	4e-06	7.5e-09
589.67	3.3016e-06	4e-07	4e-06	7.5e-09
599.67	3.3445e-06	4e-07	4e-06	7.5e-09
609.67	3.3621e-06	4e-07	4e-06	7.5e-09
619.67	3.3955e-06	4e-07	4e-06	7.5e-09
629.67	3.4175e-06	4e-07	4e-06	7.5e-09
639.67	3.4427e-06	4e-07	4e-06	7.5e-09
649.67	3.4572e-06	4e-07	4e-06	7.5e-09
659.67	3.4686e-06	4e-07	4e-06	7.5e-09
669.67	3.5026e-06	4e-07	4e-06	7.5e-09
679.67	3.5234e-06	4e-07	4e-06	7.5e-09
689.67	3.5353e-06	4e-07	4e-06	7.5e-09
699.67	3.5712e-06	4e-07	4e-06	7.5e-09
709.67	3.5977e-06	4e-07	4e-06	7.5e-09
719.67	3.597e-06	4e-07	4e-06	7.5e-09
729.67	3.5901e-06	4e-07	4e-06	7.5e-09
739.67	3.6285e-06	4e-07	4e-06	7.5e-09
749.67	3.6348e-06	4e-07	4e-06	7.5e-09
759.67	3.6525e-06	4e-07	4e-06	7.5e-09
769.67	3.6594e-06	4e-07	4e-06	7.5e-09
779.67	3.6657e-06	4e-07	4e-06	7.5e-09
789.67	3.6619e-06	4e-07	4e-06	7.5e-09
799.67	3.6947e-06	4e-07	4e-06	7.5e-09
809.67	3.7066e-06	4e-07	4e-06	7.5e-09
819.67	3.7205e-06	4e-07	4e-06	7.5e-09
829.67	3.7218e-06	4e-07	4e-06	7.5e-09
839.67	3.7344e-06	4e-07	4e-06	7.5e-09
849.67	3.7438e-06	4e-07	4e-06	7.5e-09
859.67	3.7381e-06	4e-07	4e-06	7.5e-09
869.67	3.7652e-06	4e-07	4e-06	7.5e-09
879.67	3.7526e-06	4e-07	4e-06	7.5e-09
889.67	3.7614e-06	4e-07	4e-06	7.5e-09
899.67	3.7772e-06	4e-07	4e-06	7.5e-09
909.67	3.7942e-06	4e-07	4e-06	7.5e-09
919.67	3.7891e-06	4e-07	4e-06	7.5e-09
929.67	3.8175e-06	4e-07	4e-06	7.5e-09
939.67	3.8043e-06	4e-07	4e-06	7.5e-09
949.67	3.7986e-06	4e-07	4e-06	7.5e-09
959.67	3.8049e-06	4e-07	4e-06	7.5e-09
969.67	3.8036e-06	4e-07	4e-06	7.5e-09
979.67	3.8244e-06	4e-07	4e-06	7.5e-09
989.67	3.8313e-06	4e-07	4e-06	7.5e-09
999.67	3.8345e-06	4e-07	4e-06	7.5e-09
1009.7	3.8263e-06	4e-07	4e-06	7.5e-09
1019.7	3.8364e-06	4e-07	4e-06	7.5e-09
1029.7	3.832e-06	4e-07	4e-06	7.5e-09
1039.7	3.8383e-06	4e-07	4e-06	7.5e-09
1049.7	3.8477e-06	4e-07	4e-06	7.5e-09
1059.7	3.8433e-06	4e-07	4e-06	7.5e-09
1069.7	3.8276e-06	4e-07	4e-06	7.5e-09
1079.7	3.8408e-06	4e-07	4e-06	7.5e-09
1089.7	3.8502e-06	4e-07	4e-06	7.5e-09
1099.7	3.8647e-06	4e-07	4e-06	7.5e-09
1109.7	3.8698e-06	4e-07	4e-06	7.5e-09
1119.7	3.8717e-06	4e-07	4e-06	7.5e-09
1129.7	3.8748e-06	4e-07	4e-06	7.5e-09
1139.7	3.8817e-06	4e-07	4e-06	7.5e-09
1149.7	3.8591e-06	4e-07	4e-06	7.5e-09
1159.7	3.8439e-06	4e-07	4e-06	7.5e-09
1169.7	3.8855e-06	4e-07	4e-06	7.5e-09
1179.7	3.8609e-06	4e-07	4e-06	7.5e-09
1189.7	3.8868e-06	4e-07	4e-06	7.5e-09
1199.7	3.866e-06	4e-07	4e-06	7.5e-09
1209.7	3.8578e-06	4e-07	4e-06	7.5e-09
1219.7	3.8691e-06	4e-07	4e-06	7.5e-09
1229.7	3.9e-06	4e-07	4e-06	7.5e-09
