21	0	1e-07	4e-06	7.5e-09
31	1.8681e-09	1e-07	4e-06	7.5e-09
41	1.4322e-08	1e-07	4e-06	7.5e-09
51	2.0549e-08	1e-07	4e-06	7.5e-09
61	3.923e-08	1e-07	4e-06	7.5e-09
71	6.7875e-08	1e-07	4e-06	7.5e-09
81	8.5311e-08	1e-07	4e-06	7.5e-09
91	1.2392e-07	1e-07	4e-06	7.5e-09
101	1.5692e-07	1e-07	4e-06	7.5e-09
111	1.9927e-07	1e-07	4e-06	7.5e-09
121	2.385e-07	1e-07	4e-06	7.5e-09
131	2.8333e-07	1e-07	4e-06	7.5e-09
141	3.3066e-07	1e-07	4e-06	7.5e-09
151	3.7923e-07	1e-07	4e-06	7.5e-09
161	4.552e-07	1e-07	4e-06	7.5e-09
171	5.1124e-07	1e-07	4e-06	7.5e-09
181	5.7849e-07	1e-07	4e-06	7.5e-09
191	6.4263e-07	1e-07	4e-06	7.5e-09
201	7.0926e-07	1e-07	4e-06	7.5e-09
211	7.8336e-07	1e-07	4e-06	7.5e-09
221	8.475e-07	1e-07	4e-06	7.5e-09
231	9.216e-07	1e-07	4e-06	7.5e-09
241	9.9384e-07	1e-07	4e-06	7.5e-09
251	1.0686e-06	1e-07	4e-06	7.5e-09
261	1.1371e-06	1e-07	4e-06	7.5e-09
271	1.213e-06	1e-07	4e-06	7.5e-09
281	1.2734e-06	1e-07	4e-06	7.5e-09
291	1.3382e-06	1e-07	4e-06	7.5e-09
301	1.4104e-06	1e-07	4e-06	7.5e-09
311	1.4889e-06	1e-07	4e-06	7.5e-09
321	1.5536e-06	1e-07	4e-06	7.5e-09
331	1.6066e-06	1e-07	4e-06	7.5e-09
341	1.6863e-06	1e-07	4e-06	7.5e-09
351	1.751e-06	1e-07	4e-06	7.5e-09
361	1.7934e-06	1e-07	4e-06	7.5e-09
371	1.842e-06	1e-07	4e-06	7.5e-09
381	1.9142e-06	1e-07	4e-06	7.5e-09
391	1.9597e-06	1e-07	4e-06	7.5e-09
401	2.0257e-06	1e-07	4e-06	7.5e-09
411	2.0549e-06	1e-07	4e-06	7.5e-09
421	2.1259e-06	1e-07	4e-06	7.5e-09
431	2.1651e-06	1e-07	4e-06	7.5e-09
