17	0	2e-06	4e-06	7.5e-09
27	1.8705e-08	2e-06	4e-06	7.5e-09
37	5.6739e-08	2e-06	4e-06	7.5e-09
47	1.1847e-07	2e-06	4e-06	7.5e-09
57	2.0513e-07	2e-06	4e-06	7.5e-09
67	3.1612e-07	2e-06	4e-06	7.5e-09
77	4.352e-07	2e-06	4e-06	7.5e-09
87	5.8173e-07	2e-06	4e-06	7.5e-09
97	7.2139e-07	2e-06	4e-06	7.5e-09
107	8.8662e-07	2e-06	4e-06	7.5e-09
117	1.0394e-06	2e-06	4e-06	7.5e-09
127	1.2165e-06	2e-06	4e-06	7.5e-09
137	1.3823e-06	2e-06	4e-06	7.5e-09
147	1.5556e-06	2e-06	4e-06	7.5e-09
157	1.7165e-06	2e-06	4e-06	7.5e-09
167	1.8817e-06	2e-06	4e-06	7.5e-09
177	2.0195e-06	2e-06	4e-06	7.5e-09
187	2.1642e-06	2e-06	4e-06	7.5e-09
197	2.3144e-06	2e-06	4e-06	7.5e-09
207	2.4279e-06	2e-06	4e-06	7.5e-09
217	2.547e-06	2e-06	4e-06	7.5e-09
227	2.6611e-06	2e-06	4e-06	7.5e-09
237	2.7727e-06	2e-06	4e-06	7.5e-09
247	2.8463e-06	2e-06	4e-06	7.5e-09
257	2.9336e-06	2e-06	4e-06	7.5e-09
267	3.0177e-06	2e-06	4e-06	7.5e-09
277	3.0919e-06	2e-06	4e-06	7.5e-09
287	3.1549e-06	2e-06	4e-06	7.5e-09
297	3.2316e-06	2e-06	4e-06	7.5e-09
307	3.2809e-06	2e-06	4e-06	7.5e-09
317	3.3345e-06	2e-06	4e-06	7.5e-09
327	3.3644e-06	2e-06	4e-06	7.5e-09
337	3.4199e-06	2e-06	4e-06	7.5e-09
347	3.4791e-06	2e-06	4e-06	7.5e-09
357	3.5178e-06	2e-06	4e-06	7.5e-09
367	3.5671e-06	2e-06	4e-06	7.5e-09
377	3.5951e-06	2e-06	4e-06	7.5e-09
387	3.6219e-06	2e-06	4e-06	7.5e-09
397	3.65e-06	2e-06	4e-06	7.5e-09
407	3.6899e-06	2e-06	4e-06	7.5e-09
417	3.6899e-06	2e-06	4e-06	7.5e-09
427	3.7092e-06	2e-06	4e-06	7.5e-09
437	3.7329e-06	2e-06	4e-06	7.5e-09
447	3.741e-06	2e-06	4e-06	7.5e-09
457	3.7553e-06	2e-06	4e-06	7.5e-09
467	3.7666e-06	2e-06	4e-06	7.5e-09
477	3.8046e-06	2e-06	4e-06	7.5e-09
487	3.8046e-06	2e-06	4e-06	7.5e-09
497	3.8102e-06	2e-06	4e-06	7.5e-09
507	3.8345e-06	2e-06	4e-06	7.5e-09
517	3.8426e-06	2e-06	4e-06	7.5e-09
527	3.8451e-06	2e-06	4e-06	7.5e-09
537	3.8532e-06	2e-06	4e-06	7.5e-09
547	3.8732e-06	2e-06	4e-06	7.5e-09
557	3.8295e-06	2e-06	4e-06	7.5e-09
567	3.8532e-06	2e-06	4e-06	7.5e-09
577	3.8744e-06	2e-06	4e-06	7.5e-09
587	3.8651e-06	2e-06	4e-06	7.5e-09
597	3.8975e-06	2e-06	4e-06	7.5e-09
607	3.8869e-06	2e-06	4e-06	7.5e-09
617	3.8701e-06	2e-06	4e-06	7.5e-09
627	3.8757e-06	2e-06	4e-06	7.5e-09
637	3.8906e-06	2e-06	4e-06	7.5e-09
647	3.8613e-06	2e-06	4e-06	7.5e-09
657	3.8782e-06	2e-06	4e-06	7.5e-09
667	3.895e-06	2e-06	4e-06	7.5e-09
677	3.8819e-06	2e-06	4e-06	7.5e-09
687	3.9e-06	2e-06	4e-06	7.5e-09
