15	0	1.5e-05	4e-06	7.5e-09
25	1.2664e-07	1.5e-05	4e-06	7.5e-09
35	2.9318e-07	1.5e-05	4e-06	7.5e-09
45	5.5597e-07	1.5e-05	4e-06	7.5e-09
55	8.2952e-07	1.5e-05	4e-06	7.5e-09
65	1.1157e-06	1.5e-05	4e-06	7.5e-09
75	1.4349e-06	1.5e-05	4e-06	7.5e-09
85	1.6894e-06	1.5e-05	4e-06	7.5e-09
95	1.9851e-06	1.5e-05	4e-06	7.5e-09
105	2.2245e-06	1.5e-05	4e-06	7.5e-09
115	2.4208e-06	1.5e-05	4e-06	7.5e-09
125	2.6063e-06	1.5e-05	4e-06	7.5e-09
135	2.7957e-06	1.5e-05	4e-06	7.5e-09
145	2.9299e-06	1.5e-05	4e-06	7.5e-09
155	3.0509e-06	1.5e-05	4e-06	7.5e-09
165	3.1845e-06	1.5e-05	4e-06	7.5e-09
175	3.2737e-06	1.5e-05	4e-06	7.5e-09
185	3.3307e-06	1.5e-05	4e-06	7.5e-09
195	3.4232e-06	1.5e-05	4e-06	7.5e-09
205	3.496e-06	1.5e-05	4e-06	7.5e-09
215	3.5492e-06	1.5e-05	4e-06	7.5e-09
225	3.5942e-06	1.5e-05	4e-06	7.5e-09
235	3.6271e-06	1.5e-05	4e-06	7.5e-09
245	3.6765e-06	1.5e-05	4e-06	7.5e-09
255	3.6967e-06	1.5e-05	4e-06	7.5e-09
265	3.7297e-06	1.5e-05	4e-06	7.5e-09
275	3.7708e-06	1.5e-05	4e-06	7.5e-09
285	3.786e-06	1.5e-05	4e-06	7.5e-09
295	3.7898e-06	1.5e-05	4e-06	7.5e-09
305	3.8259e-06	1.5e-05	4e-06	7.5e-09
315	3.8234e-06	1.5e-05	4e-06	7.5e-09
325	3.8379e-06	1.5e-05	4e-06	7.5e-09
335	3.8753e-06	1.5e-05	4e-06	7.5e-09
345	3.8702e-06	1.5e-05	4e-06	7.5e-09
355	3.8772e-06	1.5e-05	4e-06	7.5e-09
365	3.8759e-06	1.5e-05	4e-06	7.5e-09
375	3.8772e-06	1.5e-05	4e-06	7.5e-09
385	3.8785e-06	1.5e-05	4e-06	7.5e-09
395	3.9e-06	1.5e-05	4e-06	7.5e-09
