19	0	5e-07	4e-06	7.5e-09
29	1.0661e-08	5e-07	4e-06	7.5e-09
39	2.0695e-08	5e-07	4e-06	7.5e-09
49	4.3271e-08	5e-07	4e-06	7.5e-09
59	7.7135e-08	5e-07	4e-06	7.5e-09
69	1.2041e-07	5e-07	4e-06	7.5e-09
79	1.5552e-07	5e-07	4e-06	7.5e-09
89	1.9566e-07	5e-07	4e-06	7.5e-09
99	2.5273e-07	5e-07	4e-06	7.5e-09
109	3.2923e-07	5e-07	4e-06	7.5e-09
119	4.026e-07	5e-07	4e-06	7.5e-09
129	4.7849e-07	5e-07	4e-06	7.5e-09
139	5.5687e-07	5e-07	4e-06	7.5e-09
149	6.3652e-07	5e-07	4e-06	7.5e-09
159	7.2431e-07	5e-07	4e-06	7.5e-09
169	8.2465e-07	5e-07	4e-06	7.5e-09
179	9.1997e-07	5e-07	4e-06	7.5e-09
189	1.0165e-06	5e-07	4e-06	7.5e-09
199	1.1194e-06	5e-07	4e-06	7.5e-09
209	1.1997e-06	5e-07	4e-06	7.5e-09
219	1.3038e-06	5e-07	4e-06	7.5e-09
229	1.3878e-06	5e-07	4e-06	7.5e-09
239	1.4718e-06	5e-07	4e-06	7.5e-09
249	1.5697e-06	5e-07	4e-06	7.5e-09
259	1.6662e-06	5e-07	4e-06	7.5e-09
269	1.7189e-06	5e-07	4e-06	7.5e-09
279	1.8192e-06	5e-07	4e-06	7.5e-09
289	1.8983e-06	5e-07	4e-06	7.5e-09
299	1.9716e-06	5e-07	4e-06	7.5e-09
309	2.0507e-06	5e-07	4e-06	7.5e-09
319	2.1315e-06	5e-07	4e-06	7.5e-09
329	2.1905e-06	5e-07	4e-06	7.5e-09
339	2.267e-06	5e-07	4e-06	7.5e-09
349	2.3416e-06	5e-07	4e-06	7.5e-09
359	2.4119e-06	5e-07	4e-06	7.5e-09
369	2.4696e-06	5e-07	4e-06	7.5e-09
379	2.5385e-06	5e-07	4e-06	7.5e-09
389	2.6082e-06	5e-07	4e-06	7.5e-09
399	2.6546e-06	5e-07	4e-06	7.5e-09
409	2.726e-06	5e-07	4e-06	7.5e-09
419	2.7794e-06	5e-07	4e-06	7.5e-09
429	2.8157e-06	5e-07	4e-06	7.5e-09
439	2.8791e-06	5e-07	4e-06	7.5e-09
449	2.906e-06	5e-07	4e-06	7.5e-09
459	2.97e-06	5e-07	4e-06	7.5e-09
469	2.9982e-06	5e-07	4e-06	7.5e-09
479	3.0616e-06	5e-07	4e-06	7.5e-09
489	3.0929e-06	5e-07	4e-06	7.5e-09
499	3.1249e-06	5e-07	4e-06	7.5e-09
509	3.1738e-06	5e-07	4e-06	7.5e-09
519	3.1907e-06	5e-07	4e-06	7.5e-09
