15.67	0	1e-05	4e-06	7.5e-09
25.67	9.4895e-08	1e-05	4e-06	7.5e-09
35.67	2.3507e-07	1e-05	4e-06	7.5e-09
45.67	4.5029e-07	1e-05	4e-06	7.5e-09
55.67	6.8783e-07	1e-05	4e-06	7.5e-09
65.67	9.5887e-07	1e-05	4e-06	7.5e-09
75.67	1.238e-06	1e-05	4e-06	7.5e-09
85.67	1.4991e-06	1e-05	4e-06	7.5e-09
95.67	1.7602e-06	1e-05	4e-06	7.5e-09
105.67	2.0114e-06	1e-05	4e-06	7.5e-09
115.67	2.2297e-06	1e-05	4e-06	7.5e-09
125.67	2.4164e-06	1e-05	4e-06	7.5e-09
135.67	2.6062e-06	1e-05	4e-06	7.5e-09
145.67	2.7718e-06	1e-05	4e-06	7.5e-09
155.67	2.9169e-06	1e-05	4e-06	7.5e-09
165.67	3.0509e-06	1e-05	4e-06	7.5e-09
175.67	3.1483e-06	1e-05	4e-06	7.5e-09
185.67	3.2698e-06	1e-05	4e-06	7.5e-09
195.67	3.3257e-06	1e-05	4e-06	7.5e-09
205.67	3.4299e-06	1e-05	4e-06	7.5e-09
215.67	3.4702e-06	1e-05	4e-06	7.5e-09
225.67	3.5322e-06	1e-05	4e-06	7.5e-09
235.67	3.5806e-06	1e-05	4e-06	7.5e-09
245.67	3.6147e-06	1e-05	4e-06	7.5e-09
255.67	3.6618e-06	1e-05	4e-06	7.5e-09
265.67	3.6773e-06	1e-05	4e-06	7.5e-09
275.67	3.7127e-06	1e-05	4e-06	7.5e-09
285.67	3.7226e-06	1e-05	4e-06	7.5e-09
295.67	3.7604e-06	1e-05	4e-06	7.5e-09
305.67	3.7685e-06	1e-05	4e-06	7.5e-09
315.67	3.7753e-06	1e-05	4e-06	7.5e-09
325.67	3.7828e-06	1e-05	4e-06	7.5e-09
335.67	3.8194e-06	1e-05	4e-06	7.5e-09
345.67	3.8281e-06	1e-05	4e-06	7.5e-09
355.67	3.833e-06	1e-05	4e-06	7.5e-09
365.67	3.8485e-06	1e-05	4e-06	7.5e-09
375.67	3.8343e-06	1e-05	4e-06	7.5e-09
385.67	3.846e-06	1e-05	4e-06	7.5e-09
395.67	3.8609e-06	1e-05	4e-06	7.5e-09
405.67	3.8324e-06	1e-05	4e-06	7.5e-09
415.67	3.8715e-06	1e-05	4e-06	7.5e-09
425.67	3.8882e-06	1e-05	4e-06	7.5e-09
435.67	3.8864e-06	1e-05	4e-06	7.5e-09
445.67	3.8876e-06	1e-05	4e-06	7.5e-09
455.67	3.8727e-06	1e-05	4e-06	7.5e-09
465.67	3.8771e-06	1e-05	4e-06	7.5e-09
475.67	3.8957e-06	1e-05	4e-06	7.5e-09
485.67	3.8932e-06	1e-05	4e-06	7.5e-09
495.67	3.9e-06	1e-05	4e-06	7.5e-09
