0	4.11e-09	2.5e-07
10	0	2.5e-07
20	9.1051e-09	2.5e-07
30	1.1002e-08	2.5e-07
40	8.2199e-09	2.5e-07
50	1.448e-08	2.5e-07
60	2.2067e-08	2.5e-07
70	2.6114e-08	2.5e-07
80	2.5861e-08	2.5e-07
90	2.839e-08	2.5e-07
100	3.3828e-08	2.5e-07
110	3.7938e-08	2.5e-07
120	4.894e-08	2.5e-07
130	5.1975e-08	2.5e-07
140	5.5263e-08	2.5e-07
150	6.8162e-08	2.5e-07
160	7.7077e-08	2.5e-07
170	8.3211e-08	2.5e-07
180	9.5035e-08	2.5e-07
190	9.9398e-08	2.5e-07
200	1.092e-07	2.5e-07
210	1.2102e-07	2.5e-07
220	1.3177e-07	2.5e-07
230	1.5188e-07	2.5e-07
240	1.5593e-07	2.5e-07
250	1.7464e-07	2.5e-07
260	1.9917e-07	2.5e-07
270	2.0461e-07	2.5e-07
280	2.3452e-07	2.5e-07
290	2.4881e-07	2.5e-07
300	2.6892e-07	2.5e-07
310	2.8694e-07	2.5e-07
320	3.1944e-07	2.5e-07
330	3.3531e-07	2.5e-07
340	3.6345e-07	2.5e-07
350	3.7976e-07	2.5e-07
360	4.0714e-07	2.5e-07
370	4.3009e-07	2.5e-07
380	4.6544e-07	2.5e-07
390	4.9338e-07	2.5e-07
400	5.226e-07	2.5e-07
410	5.4947e-07	2.5e-07
420	5.7716e-07	2.5e-07
430	6.0303e-07	2.5e-07
440	6.4887e-07	2.5e-07
450	6.8415e-07	2.5e-07
460	7.0767e-07	2.5e-07
470	7.4371e-07	2.5e-07
480	7.7362e-07	2.5e-07
490	8.034e-07	2.5e-07
500	8.5114e-07	2.5e-07
510	8.8661e-07	2.5e-07
520	9.1759e-07	2.5e-07
530	9.4295e-07	2.5e-07
540	9.7273e-07	2.5e-07
550	1.0122e-06	2.5e-07
560	1.0374e-06	2.5e-07
570	1.073e-06	2.5e-07
580	1.1161e-06	2.5e-07
590	1.1497e-06	2.5e-07
600	1.1708e-06	2.5e-07
610	1.1858e-06	2.5e-07
620	1.2284e-06	2.5e-07
630	1.2576e-06	2.5e-07
640	1.2934e-06	2.5e-07
650	1.3066e-06	2.5e-07
660	1.3461e-06	2.5e-07
670	1.3574e-06	2.5e-07
680	1.3907e-06	2.5e-07
690	1.4251e-06	2.5e-07
700	1.4122e-06	2.5e-07
710	1.4468e-06	2.5e-07
720	1.4789e-06	2.5e-07
730	1.5085e-06	2.5e-07
740	1.5112e-06	2.5e-07
750	1.5389e-06	2.5e-07
760	1.5574e-06	2.5e-07
770	1.5717e-06	2.5e-07
780	1.5895e-06	2.5e-07
790	1.6021e-06	2.5e-07
800	1.6274e-06	2.5e-07
810	1.63e-06	2.5e-07
820	1.6561e-06	2.5e-07
830	1.6544e-06	2.5e-07
840	1.6737e-06	2.5e-07
850	1.689e-06	2.5e-07
860	1.7035e-06	2.5e-07
870	1.7031e-06	2.5e-07
880	1.7423e-06	2.5e-07
890	1.7233e-06	2.5e-07
900	1.7341e-06	2.5e-07
910	1.7444e-06	2.5e-07
920	1.7539e-06	2.5e-07
930	1.7734e-06	2.5e-07
940	1.7871e-06	2.5e-07
950	1.758e-06	2.5e-07
960	1.7921e-06	2.5e-07
970	1.8019e-06	2.5e-07
980	1.7883e-06	2.5e-07
990	1.8046e-06	2.5e-07
1000	1.8097e-06	2.5e-07
1010	1.8032e-06	2.5e-07
1020	1.8163e-06	2.5e-07
1030	1.8163e-06	2.5e-07
1040	1.827e-06	2.5e-07
1050	1.834e-06	2.5e-07
1060	1.8339e-06	2.5e-07
1070	1.8358e-06	2.5e-07
1080	1.8134e-06	2.5e-07
1090	1.8418e-06	2.5e-07
1100	1.8347e-06	2.5e-07
1110	1.8464e-06	2.5e-07
1120	1.8437e-06	2.5e-07
1130	1.8323e-06	2.5e-07
1140	1.8605e-06	2.5e-07
1150	1.8375e-06	2.5e-07
1160	1.8662e-06	2.5e-07
1170	1.8354e-06	2.5e-07
1180	1.8506e-06	2.5e-07
1190	1.8406e-06	2.5e-07
1200	1.8326e-06	2.5e-07
1210	1.8574e-06	2.5e-07
1220	1.8462e-06	2.5e-07
1230	1.8574e-06	2.5e-07
1240	1.8564e-06	2.5e-07
1250	1.8688e-06	2.5e-07
1260	1.8667e-06	2.5e-07
1270	1.8514e-06	2.5e-07
1280	1.859e-06	2.5e-07
1290	1.8517e-06	2.5e-07
1300	1.8644e-06	2.5e-07
1310	1.8693e-06	2.5e-07
1320	1.8499e-06	2.5e-07
1330	1.8468e-06	2.5e-07
1340	1.86e-06	2.5e-07
1350	1.8556e-06	2.5e-07
1360	1.8655e-06	2.5e-07
1370	1.8597e-06	2.5e-07
1380	1.891e-06	2.5e-07
1390	1.86e-06	2.5e-07
1400	1.8528e-06	2.5e-07
1410	1.8666e-06	2.5e-07
1420	1.8281e-06	2.5e-07
1430	1.8247e-06	2.5e-07
1440	1.8503e-06	2.5e-07
1450	1.8463e-06	2.5e-07
1460	1.8418e-06	2.5e-07
1470	1.8518e-06	2.5e-07
1480	1.8455e-06	2.5e-07
1490	1.8609e-06	2.5e-07
1500	1.8471e-06	2.5e-07
1510	1.8476e-06	2.5e-07
1520	1.8584e-06	2.5e-07
1530	1.8454e-06	2.5e-07
1540	1.8643e-06	2.5e-07
1550	1.8631e-06	2.5e-07
1560	1.8757e-06	2.5e-07
1570	1.8767e-06	2.5e-07
1580	1.864e-06	2.5e-07
1590	1.8704e-06	2.5e-07
1600	1.8858e-06	2.5e-07
1610	1.8951e-06	2.5e-07
1620	1.8581e-06	2.5e-07
1630	1.8755e-06	2.5e-07
1640	1.8793e-06	2.5e-07
1650	1.888e-06	2.5e-07
1660	1.8764e-06	2.5e-07
1670	1.8774e-06	2.5e-07
1680	1.8934e-06	2.5e-07
1690	1.8726e-06	2.5e-07
1700	1.883e-06	2.5e-07
1710	1.8872e-06	2.5e-07
1720	1.8772e-06	2.5e-07
1730	1.8689e-06	2.5e-07
1740	1.8952e-06	2.5e-07
1750	1.8902e-06	2.5e-07
1760	1.8717e-06	2.5e-07
1770	1.8803e-06	2.5e-07
1780	1.8866e-06	2.5e-07
1790	1.8692e-06	2.5e-07
1800	1.8791e-06	2.5e-07
1810	1.9e-06	2.5e-07
1820	1.8846e-06	2.5e-07
1830	1.8786e-06	2.5e-07
1840	1.8913e-06	2.5e-07
1850	1.8853e-06	2.5e-07
1860	1.8739e-06	2.5e-07
1870	1.8832e-06	2.5e-07
1880	1.8815e-06	2.5e-07
1890	1.8804e-06	2.5e-07
1900	1.8764e-06	2.5e-07
1910	1.8738e-06	2.5e-07
1920	1.8757e-06	2.5e-07
1930	1.883e-06	2.5e-07
1940	1.8814e-06	2.5e-07
1950	1.8757e-06	2.5e-07
1960	1.8814e-06	2.5e-07
1970	1.8918e-06	2.5e-07
1980	1.8849e-06	2.5e-07
1990	1.8809e-06	2.5e-07
2000	1.8814e-06	2.5e-07
2010	1.8655e-06	2.5e-07
2020	1.8715e-06	2.5e-07
2030	1.8817e-06	2.5e-07
2040	1.8673e-06	2.5e-07
2050	1.8804e-06	2.5e-07
2060	1.8706e-06	2.5e-07
2070	1.8877e-06	2.5e-07
2080	1.8795e-06	2.5e-07
2090	1.876e-06	2.5e-07
2100	1.8665e-06	2.5e-07
2110	1.8588e-06	2.5e-07
2120	1.8755e-06	2.5e-07
2130	1.867e-06	2.5e-07
2140	1.8847e-06	2.5e-07
2150	1.892e-06	2.5e-07
2160	1.8727e-06	2.5e-07
2170	1.8787e-06	2.5e-07
2180	1.8764e-06	2.5e-07
2190	1.8602e-06	2.5e-07
2200	1.8545e-06	2.5e-07
2210	1.8697e-06	2.5e-07
2220	1.8748e-06	2.5e-07
2230	1.8633e-06	2.5e-07
2240	1.8788e-06	2.5e-07
2250	1.8791e-06	2.5e-07
2260	1.8766e-06	2.5e-07
2270	1.8759e-06	2.5e-07
2280	1.8846e-06	2.5e-07
2290	1.8623e-06	2.5e-07
2300	1.8783e-06	2.5e-07
2310	1.8537e-06	2.5e-07
2320	1.8693e-06	2.5e-07
2330	1.8656e-06	2.5e-07
2340	1.8543e-06	2.5e-07
2350	1.8839e-06	2.5e-07
2360	1.8822e-06	2.5e-07
2370	1.8779e-06	2.5e-07
2380	1.8531e-06	2.5e-07
2390	1.8807e-06	2.5e-07
2400	1.8822e-06	2.5e-07
2410	1.8757e-06	2.5e-07
2420	1.8696e-06	2.5e-07
2430	1.8619e-06	2.5e-07
2440	1.8655e-06	2.5e-07
2450	1.8812e-06	2.5e-07
2460	1.8604e-06	2.5e-07
2470	1.8649e-06	2.5e-07
2480	1.8741e-06	2.5e-07
2490	1.859e-06	2.5e-07
2500	1.8832e-06	2.5e-07
2510	1.869e-06	2.5e-07
2520	1.8604e-06	2.5e-07
2530	1.8468e-06	2.5e-07
2540	1.8631e-06	2.5e-07
2550	1.8644e-06	2.5e-07
2560	1.8648e-06	2.5e-07
2570	1.8777e-06	2.5e-07
2580	1.8624e-06	2.5e-07
2590	1.8552e-06	2.5e-07
2600	1.8714e-06	2.5e-07
2610	1.8728e-06	2.5e-07
2620	1.8699e-06	2.5e-07
2630	1.8816e-06	2.5e-07
2640	1.8549e-06	2.5e-07
2650	1.8757e-06	2.5e-07
2660	1.8625e-06	2.5e-07
2670	1.8716e-06	2.5e-07
2680	1.8681e-06	2.5e-07
2690	1.8623e-06	2.5e-07
