0	0	3.75e-07
10	4.7234e-09	3.75e-07
20	1.5089e-09	3.75e-07
30	6.9539e-09	3.75e-07
40	9.7093e-09	3.75e-07
50	1.3121e-08	3.75e-07
60	1.6663e-08	3.75e-07
70	1.9091e-08	3.75e-07
80	2.3158e-08	3.75e-07
90	2.4864e-08	3.75e-07
100	3.4507e-08	3.75e-07
110	3.3392e-08	3.75e-07
120	4.0674e-08	3.75e-07
130	4.6841e-08	3.75e-07
140	5.1236e-08	3.75e-07
150	6.2782e-08	3.75e-07
160	6.8949e-08	3.75e-07
170	7.8461e-08	3.75e-07
180	8.7121e-08	3.75e-07
190	9.7683e-08	3.75e-07
200	1.1212e-07	3.75e-07
210	1.232e-07	3.75e-07
220	1.3659e-07	3.75e-07
230	1.4643e-07	3.75e-07
240	1.56e-07	3.75e-07
250	1.7181e-07	3.75e-07
260	1.9556e-07	3.75e-07
270	2.0061e-07	3.75e-07
280	2.2272e-07	3.75e-07
290	2.3794e-07	3.75e-07
300	2.5257e-07	3.75e-07
310	2.7429e-07	3.75e-07
320	2.9548e-07	3.75e-07
330	3.1936e-07	3.75e-07
340	3.3281e-07	3.75e-07
350	3.5767e-07	3.75e-07
360	3.8404e-07	3.75e-07
370	4.114e-07	3.75e-07
380	4.3941e-07	3.75e-07
390	4.5765e-07	3.75e-07
400	4.7864e-07	3.75e-07
410	5.2384e-07	3.75e-07
420	5.5559e-07	3.75e-07
430	5.7193e-07	3.75e-07
440	6.0178e-07	3.75e-07
450	6.2389e-07	3.75e-07
460	6.4849e-07	3.75e-07
470	6.7709e-07	3.75e-07
480	7.0635e-07	3.75e-07
490	7.3941e-07	3.75e-07
500	7.8429e-07	3.75e-07
510	7.9852e-07	3.75e-07
520	8.268e-07	3.75e-07
530	8.5383e-07	3.75e-07
540	8.8361e-07	3.75e-07
550	9.0952e-07	3.75e-07
560	9.3491e-07	3.75e-07
570	9.7736e-07	3.75e-07
580	1.014e-06	3.75e-07
590	1.0438e-06	3.75e-07
600	1.0648e-06	3.75e-07
610	1.1032e-06	3.75e-07
620	1.1435e-06	3.75e-07
630	1.1586e-06	3.75e-07
640	1.1841e-06	3.75e-07
650	1.2098e-06	3.75e-07
660	1.2249e-06	3.75e-07
670	1.2596e-06	3.75e-07
680	1.2807e-06	3.75e-07
690	1.3086e-06	3.75e-07
700	1.341e-06	3.75e-07
710	1.3587e-06	3.75e-07
720	1.3847e-06	3.75e-07
730	1.4109e-06	3.75e-07
740	1.4284e-06	3.75e-07
750	1.449e-06	3.75e-07
760	1.4645e-06	3.75e-07
770	1.4818e-06	3.75e-07
780	1.4915e-06	3.75e-07
790	1.5116e-06	3.75e-07
800	1.538e-06	3.75e-07
810	1.5228e-06	3.75e-07
820	1.5716e-06	3.75e-07
830	1.5808e-06	3.75e-07
840	1.5888e-06	3.75e-07
850	1.5987e-06	3.75e-07
860	1.6293e-06	3.75e-07
870	1.6456e-06	3.75e-07
880	1.6437e-06	3.75e-07
890	1.6573e-06	3.75e-07
900	1.6817e-06	3.75e-07
910	1.6983e-06	3.75e-07
920	1.6842e-06	3.75e-07
930	1.6878e-06	3.75e-07
940	1.7027e-06	3.75e-07
950	1.7258e-06	3.75e-07
960	1.7176e-06	3.75e-07
970	1.7376e-06	3.75e-07
980	1.7448e-06	3.75e-07
990	1.7502e-06	3.75e-07
1000	1.7506e-06	3.75e-07
1010	1.7535e-06	3.75e-07
1020	1.7548e-06	3.75e-07
1030	1.7832e-06	3.75e-07
1040	1.7817e-06	3.75e-07
1050	1.7693e-06	3.75e-07
1060	1.7902e-06	3.75e-07
1070	1.7855e-06	3.75e-07
1080	1.7913e-06	3.75e-07
1090	1.7984e-06	3.75e-07
1100	1.8028e-06	3.75e-07
1110	1.8362e-06	3.75e-07
1120	1.8052e-06	3.75e-07
1130	1.8142e-06	3.75e-07
1140	1.8047e-06	3.75e-07
1150	1.8093e-06	3.75e-07
1160	1.8187e-06	3.75e-07
1170	1.8018e-06	3.75e-07
1180	1.8093e-06	3.75e-07
1190	1.8084e-06	3.75e-07
1200	1.8133e-06	3.75e-07
1210	1.813e-06	3.75e-07
1220	1.8093e-06	3.75e-07
1230	1.8204e-06	3.75e-07
1240	1.8574e-06	3.75e-07
1250	1.8145e-06	3.75e-07
1260	1.8441e-06	3.75e-07
1270	1.8324e-06	3.75e-07
1280	1.8181e-06	3.75e-07
1290	1.823e-06	3.75e-07
1300	1.8311e-06	3.75e-07
1310	1.8249e-06	3.75e-07
1320	1.8292e-06	3.75e-07
1330	1.828e-06	3.75e-07
1340	1.8326e-06	3.75e-07
1350	1.8327e-06	3.75e-07
1360	1.8446e-06	3.75e-07
1370	1.8352e-06	3.75e-07
1380	1.8469e-06	3.75e-07
1390	1.8572e-06	3.75e-07
1400	1.8248e-06	3.75e-07
1410	1.8363e-06	3.75e-07
1420	1.8324e-06	3.75e-07
1430	1.8368e-06	3.75e-07
1440	1.8104e-06	3.75e-07
1450	1.8317e-06	3.75e-07
1460	1.8297e-06	3.75e-07
1470	1.8381e-06	3.75e-07
1480	1.8467e-06	3.75e-07
1490	1.8204e-06	3.75e-07
1500	1.8333e-06	3.75e-07
1510	1.8263e-06	3.75e-07
1520	1.8078e-06	3.75e-07
1530	1.8142e-06	3.75e-07
1540	1.821e-06	3.75e-07
1550	1.8239e-06	3.75e-07
1560	1.833e-06	3.75e-07
1570	1.828e-06	3.75e-07
1580	1.8104e-06	3.75e-07
1590	1.7897e-06	3.75e-07
1600	1.808e-06	3.75e-07
1610	1.8171e-06	3.75e-07
1620	1.8255e-06	3.75e-07
1630	1.8187e-06	3.75e-07
1640	1.8378e-06	3.75e-07
1650	1.8376e-06	3.75e-07
1660	1.847e-06	3.75e-07
1670	1.8458e-06	3.75e-07
1680	1.8555e-06	3.75e-07
1690	1.8719e-06	3.75e-07
1700	1.8516e-06	3.75e-07
1710	1.8508e-06	3.75e-07
1720	1.8715e-06	3.75e-07
1730	1.862e-06	3.75e-07
1740	1.8789e-06	3.75e-07
1750	1.8724e-06	3.75e-07
1760	1.878e-06	3.75e-07
1770	1.8628e-06	3.75e-07
1780	1.8877e-06	3.75e-07
1790	1.9e-06	3.75e-07
1800	1.8714e-06	3.75e-07
1810	1.854e-06	3.75e-07
1820	1.8427e-06	3.75e-07
1830	1.8579e-06	3.75e-07
1840	1.8683e-06	3.75e-07
1850	1.862e-06	3.75e-07
1860	1.8467e-06	3.75e-07
1870	1.8547e-06	3.75e-07
1880	1.8616e-06	3.75e-07
1890	1.8651e-06	3.75e-07
1900	1.8613e-06	3.75e-07
1910	1.8669e-06	3.75e-07
1920	1.864e-06	3.75e-07
1930	1.8648e-06	3.75e-07
1940	1.867e-06	3.75e-07
1950	1.8656e-06	3.75e-07
1960	1.8459e-06	3.75e-07
1970	1.865e-06	3.75e-07
1980	1.8497e-06	3.75e-07
1990	1.8665e-06	3.75e-07
2000	1.8822e-06	3.75e-07
2010	1.8547e-06	3.75e-07
2020	1.8454e-06	3.75e-07
2030	1.8351e-06	3.75e-07
2040	1.8326e-06	3.75e-07
2050	1.8372e-06	3.75e-07
2060	1.8358e-06	3.75e-07
2070	1.8277e-06	3.75e-07
2080	1.8515e-06	3.75e-07
2090	1.8549e-06	3.75e-07
2100	1.8307e-06	3.75e-07
2110	1.848e-06	3.75e-07
2120	1.8386e-06	3.75e-07
2130	1.8438e-06	3.75e-07
2140	1.8356e-06	3.75e-07
2150	1.8468e-06	3.75e-07
2160	1.824e-06	3.75e-07
2170	1.827e-06	3.75e-07
2180	1.829e-06	3.75e-07
2190	1.839e-06	3.75e-07
2200	1.8285e-06	3.75e-07
2210	1.8383e-06	3.75e-07
2220	1.8153e-06	3.75e-07
2230	1.8372e-06	3.75e-07
2240	1.8349e-06	3.75e-07
2250	1.8172e-06	3.75e-07
2260	1.8396e-06	3.75e-07
2270	1.8423e-06	3.75e-07
2280	1.8341e-06	3.75e-07
2290	1.8306e-06	3.75e-07
2300	1.833e-06	3.75e-07
2310	1.8328e-06	3.75e-07
2320	1.8318e-06	3.75e-07
2330	1.8337e-06	3.75e-07
2340	1.8236e-06	3.75e-07
2350	1.8387e-06	3.75e-07
2360	1.8242e-06	3.75e-07
2370	1.8316e-06	3.75e-07
2380	1.8637e-06	3.75e-07
2390	1.8515e-06	3.75e-07
2400	1.8406e-06	3.75e-07
2410	1.8468e-06	3.75e-07
2420	1.8304e-06	3.75e-07
2430	1.8152e-06	3.75e-07
2440	1.8564e-06	3.75e-07
2450	1.8303e-06	3.75e-07
2460	1.8347e-06	3.75e-07
2470	1.8504e-06	3.75e-07
2480	1.8467e-06	3.75e-07
2490	1.8489e-06	3.75e-07
2500	1.8376e-06	3.75e-07
2510	1.8543e-06	3.75e-07
2520	1.846e-06	3.75e-07
2530	1.8465e-06	3.75e-07
2540	1.8486e-06	3.75e-07
2550	1.8594e-06	3.75e-07
2560	1.8572e-06	3.75e-07
2570	1.8426e-06	3.75e-07
2580	1.85e-06	3.75e-07
2590	1.8591e-06	3.75e-07
2600	1.8592e-06	3.75e-07
2610	1.8541e-06	3.75e-07
2620	1.8535e-06	3.75e-07
2630	1.8625e-06	3.75e-07
2640	1.8614e-06	3.75e-07
2650	1.8524e-06	3.75e-07
2660	1.8917e-06	3.75e-07
2670	1.8837e-06	3.75e-07
2680	1.8827e-06	3.75e-07
2690	1.8488e-06	3.75e-07
