0	1.022e-08	2.5e-08
10	0	2.5e-08
20	8.007e-09	2.5e-08
30	9.5693e-09	2.5e-08
40	1.5103e-08	2.5e-08
50	1.6925e-08	2.5e-08
60	1.979e-08	2.5e-08
70	3.2419e-08	2.5e-08
80	3.8668e-08	2.5e-08
90	4.3615e-08	2.5e-08
100	5.0776e-08	2.5e-08
110	5.7611e-08	2.5e-08
120	7.5513e-08	2.5e-08
130	8.99e-08	2.5e-08
140	9.4391e-08	2.5e-08
150	1.0865e-07	2.5e-08
160	1.2655e-07	2.5e-08
170	1.3742e-07	2.5e-08
180	1.606e-07	2.5e-08
190	1.6938e-07	2.5e-08
200	1.8585e-07	2.5e-08
210	2.0428e-07	2.5e-08
220	2.3767e-07	2.5e-08
230	2.4659e-07	2.5e-08
240	2.6801e-07	2.5e-08
250	2.8968e-07	2.5e-08
260	3.042e-07	2.5e-08
270	3.3844e-07	2.5e-08
280	3.6435e-07	2.5e-08
290	3.8147e-07	2.5e-08
300	4.0439e-07	2.5e-08
310	4.3778e-07	2.5e-08
320	4.7196e-07	2.5e-08
330	5.0027e-07	2.5e-08
340	5.31e-07	2.5e-08
350	5.6758e-07	2.5e-08
360	5.9252e-07	2.5e-08
370	6.3223e-07	2.5e-08
380	6.5833e-07	2.5e-08
390	6.7858e-07	2.5e-08
400	7.2056e-07	2.5e-08
410	7.6177e-07	2.5e-08
420	7.8996e-07	2.5e-08
430	8.2003e-07	2.5e-08
440	8.4477e-07	2.5e-08
450	8.9073e-07	2.5e-08
460	9.195e-07	2.5e-08
470	9.5439e-07	2.5e-08
480	9.9807e-07	2.5e-08
490	1.0108e-06	2.5e-08
500	1.0597e-06	2.5e-08
510	1.1024e-06	2.5e-08
520	1.1177e-06	2.5e-08
530	1.1453e-06	2.5e-08
540	1.1843e-06	2.5e-08
550	1.2178e-06	2.5e-08
560	1.2378e-06	2.5e-08
570	1.2646e-06	2.5e-08
580	1.3025e-06	2.5e-08
590	1.3363e-06	2.5e-08
600	1.3614e-06	2.5e-08
610	1.377e-06	2.5e-08
620	1.4079e-06	2.5e-08
630	1.4322e-06	2.5e-08
640	1.4734e-06	2.5e-08
650	1.4775e-06	2.5e-08
660	1.495e-06	2.5e-08
670	1.5361e-06	2.5e-08
680	1.5342e-06	2.5e-08
690	1.5571e-06	2.5e-08
700	1.576e-06	2.5e-08
710	1.6004e-06	2.5e-08
720	1.6145e-06	2.5e-08
730	1.6373e-06	2.5e-08
740	1.6541e-06	2.5e-08
750	1.6821e-06	2.5e-08
760	1.677e-06	2.5e-08
770	1.6843e-06	2.5e-08
780	1.718e-06	2.5e-08
790	1.7299e-06	2.5e-08
800	1.73e-06	2.5e-08
810	1.7438e-06	2.5e-08
820	1.7797e-06	2.5e-08
830	1.7759e-06	2.5e-08
840	1.7746e-06	2.5e-08
850	1.7852e-06	2.5e-08
860	1.8015e-06	2.5e-08
870	1.8102e-06	2.5e-08
880	1.808e-06	2.5e-08
890	1.8182e-06	2.5e-08
900	1.8182e-06	2.5e-08
910	1.85e-06	2.5e-08
920	1.8257e-06	2.5e-08
930	1.8367e-06	2.5e-08
940	1.8405e-06	2.5e-08
950	1.8578e-06	2.5e-08
960	1.8553e-06	2.5e-08
970	1.8765e-06	2.5e-08
980	1.8505e-06	2.5e-08
990	1.8776e-06	2.5e-08
1000	1.8949e-06	2.5e-08
1010	1.8602e-06	2.5e-08
1020	1.8736e-06	2.5e-08
1030	1.8882e-06	2.5e-08
1040	1.881e-06	2.5e-08
1050	1.8767e-06	2.5e-08
1060	1.8763e-06	2.5e-08
1070	1.8882e-06	2.5e-08
1080	1.8759e-06	2.5e-08
1090	1.8846e-06	2.5e-08
1100	1.8967e-06	2.5e-08
1110	1.8857e-06	2.5e-08
1120	1.8973e-06	2.5e-08
1130	1.8859e-06	2.5e-08
1140	1.8969e-06	2.5e-08
1150	1.8979e-06	2.5e-08
1160	1.8923e-06	2.5e-08
1170	1.8858e-06	2.5e-08
1180	1.8817e-06	2.5e-08
1190	1.9e-06	2.5e-08
1200	1.8868e-06	2.5e-08
1210	1.8883e-06	2.5e-08
1220	1.8817e-06	2.5e-08
1230	1.8769e-06	2.5e-08
1240	1.8752e-06	2.5e-08
1250	1.8777e-06	2.5e-08
1260	1.8694e-06	2.5e-08
1270	1.8926e-06	2.5e-08
1280	1.8902e-06	2.5e-08
1290	1.8934e-06	2.5e-08
1300	1.8809e-06	2.5e-08
1310	1.8964e-06	2.5e-08
1320	1.8855e-06	2.5e-08
1330	1.8661e-06	2.5e-08
1340	1.8799e-06	2.5e-08
1350	1.8832e-06	2.5e-08
1360	1.8643e-06	2.5e-08
1370	1.8733e-06	2.5e-08
1380	1.8695e-06	2.5e-08
1390	1.8791e-06	2.5e-08
1400	1.8601e-06	2.5e-08
1410	1.8553e-06	2.5e-08
1420	1.8617e-06	2.5e-08
1430	1.868e-06	2.5e-08
1440	1.8768e-06	2.5e-08
1450	1.8797e-06	2.5e-08
1460	1.8835e-06	2.5e-08
1470	1.8536e-06	2.5e-08
1480	1.8635e-06	2.5e-08
1490	1.8749e-06	2.5e-08
1500	1.8544e-06	2.5e-08
1510	1.8621e-06	2.5e-08
1520	1.8719e-06	2.5e-08
1530	1.8696e-06	2.5e-08
1540	1.8834e-06	2.5e-08
1550	1.8676e-06	2.5e-08
1560	1.8675e-06	2.5e-08
1570	1.8523e-06	2.5e-08
1580	1.8586e-06	2.5e-08
1590	1.8639e-06	2.5e-08
1600	1.8576e-06	2.5e-08
1610	1.8794e-06	2.5e-08
1620	1.8763e-06	2.5e-08
1630	1.875e-06	2.5e-08
1640	1.8761e-06	2.5e-08
1650	1.8842e-06	2.5e-08
1660	1.8575e-06	2.5e-08
1670	1.8671e-06	2.5e-08
1680	1.8704e-06	2.5e-08
1690	1.877e-06	2.5e-08
1700	1.8732e-06	2.5e-08
1710	1.873e-06	2.5e-08
1720	1.8781e-06	2.5e-08
1730	1.8811e-06	2.5e-08
1740	1.8924e-06	2.5e-08
1750	1.8826e-06	2.5e-08
1760	1.8865e-06	2.5e-08
1770	1.8775e-06	2.5e-08
1780	1.8814e-06	2.5e-08
