Time (s)	[F-actin] M	[G-act]	[SPIN90]	[G-act] (t)	[Arp2/3]
965.02	1.84768E-06	0.000003	0	1.15232E-06	0
975.02	1.8612E-06	0.000003	0	1.1388E-06	0
985	1.87167E-06	0.000003	0	1.12833E-06	0
995.02	1.89392E-06	0.000003	0	1.10608E-06	0
1005.01	1.90899E-06	0.000003	0	1.09101E-06	0
1015.01	1.9184E-06	0.000003	0	1.0816E-06	0
1025.02	1.93026E-06	0.000003	0	1.06974E-06	0
1035.01	1.9518E-06	0.000003	0	1.0482E-06	0
1045.01	1.9636E-06	0.000003	0	1.0364E-06	0
1055.01	1.96383E-06	0.000003	0	1.03617E-06	0
1065.01	1.97558E-06	0.000003	0	1.02442E-06	0
1075.02	1.99426E-06	0.000003	0	1.00574E-06	0
1085.02	2.00467E-06	0.000003	0	9.95331E-07	0
1095.03	2.02826E-06	0.000003	0	9.71744E-07	0
1105.02	2.02868E-06	0.000003	0	9.71321E-07	0
1115.02	2.03955E-06	0.000003	0	9.6045E-07	0
1125.02	2.03286E-06	0.000003	0	9.67139E-07	0
1135.02	2.06768E-06	0.000003	0	9.32315E-07	0
1145	2.07462E-06	0.000003	0	9.25376E-07	0
1155.01	2.09269E-06	0.000003	0	9.07308E-07	0
1165.03	2.08336E-06	0.000003	0	9.16641E-07	0
1175.02	2.09716E-06	0.000003	0	9.02842E-07	0
1185.01	2.11447E-06	0.000003	0	8.85534E-07	0
1195.01	2.12585E-06	0.000003	0	8.74152E-07	0
1205.01	2.13569E-06	0.000003	0	8.64308E-07	0
1215.02	2.14804E-06	0.000003	0	8.5196E-07	0
1225.01	2.15301E-06	0.000003	0	8.46985E-07	0
1235.03	2.16704E-06	0.000003	0	8.32963E-07	0
1245.02	2.17423E-06	0.000003	0	8.25766E-07	0
1255.02	2.19089E-06	0.000003	0	8.09115E-07	0
1265.01	2.18523E-06	0.000003	0	8.14768E-07	0
1275.02	2.20941E-06	0.000003	0	7.90589E-07	0
1285.01	2.21387E-06	0.000003	0	7.86125E-07	0
1295.02	2.21526E-06	0.000003	0	7.8474E-07	0
1305.01	2.22418E-06	0.000003	0	7.75818E-07	0
1315.02	2.22077E-06	0.000003	0	7.79226E-07	0
1325.01	2.24477E-06	0.000003	0	7.55231E-07	0
1335.02	2.24896E-06	0.000003	0	7.51036E-07	0
1345.01	2.26917E-06	0.000003	0		0
1355.02	2.28257E-06	0.000003	0	7.1743E-07	0
1365.02	2.2914E-06	0.000003	0	7.08604E-07	0
1375.01	2.28734E-06	0.000003	0	7.12662E-07	0
1385.02	2.3009E-06	0.000003	0	6.99102E-07	0
1395.03	2.32146E-06	0.000003	0	6.78537E-07	0
1405.01	2.32217E-06	0.000003	0	6.77832E-07	0
1415.01	2.32106E-06	0.000003	0	6.78945E-07	0
1425.01	2.32556E-06	0.000003	0	6.7444E-07	0
1435.01	2.34564E-06	0.000003	0	6.54356E-07	0
1445.01	2.36087E-06	0.000003	0	6.39131E-07	0
1455.02	2.3746E-06	0.000003	0	6.25396E-07	0
1465.01	2.36027E-06	0.000003	0	6.39734E-07	0
1475.02	2.37921E-06	0.000003	0	6.20788E-07	0
1485.03	2.36503E-06	0.000003	0	6.34968E-07	0
1495.02	2.37774E-06	0.000003	0	6.22259E-07	0
1505.01	2.39415E-06	0.000003	0	6.05846E-07	0
1515.02	2.38972E-06	0.000003	0	6.10278E-07	0
1525.02	2.40115E-06	0.000003	0	5.98847E-07	0
1535.02	2.42471E-06	0.000003	0	5.7529E-07	0
1545.01	2.40975E-06	0.000003	0	5.90247E-07	0
1555.01	2.41583E-06	0.000003	0	5.84173E-07	0
1565.01	2.42185E-06	0.000003	0	5.78147E-07	0
1575.01	2.44314E-06	0.000003	0	5.56864E-07	0
1585.02	2.44411E-06	0.000003	0	5.55895E-07	0
1595.02	2.44979E-06	0.000003	0	5.50213E-07	0
1605.01	2.44669E-06	0.000003	0	5.53307E-07	0
1615.02	2.44957E-06	0.000003	0	5.50427E-07	0
1625	2.47219E-06	0.000003	0	5.27812E-07	0
1635.02	2.47136E-06	0.000003	0	5.28641E-07	0
1645.02	2.48408E-06	0.000003	0	5.15921E-07	0
1655.01	2.48451E-06	0.000003	0	5.15492E-07	0
1665.01	2.48636E-06	0.000003	0	5.13637E-07	0
1675.01	2.49571E-06	0.000003	0	5.04289E-07	0
1685.01	2.49594E-06	0.000003	0	5.04056E-07	0
1695.01	2.48991E-06	0.000003	0	5.10091E-07	0
1705.01	2.51265E-06	0.000003	0	4.87348E-07	0
1715.03	2.51111E-06	0.000003	0	4.88885E-07	0
1725.01	2.52383E-06	0.000003	0	4.76169E-07	0
1735.01	2.54407E-06	0.000003	0	4.55933E-07	0
1745.02	2.53369E-06	0.000003	0	4.66308E-07	0
1755.02	2.5486E-06	0.000003	0	4.51396E-07	0
1765.01	2.54825E-06	0.000003	0	4.51749E-07	0
1775.01	2.54876E-06	0.000003	0	4.51242E-07	0
1785.01	2.54619E-06	0.000003	0	4.53805E-07	0
1795.01	2.54533E-06	0.000003	0	4.5467E-07	0
1805.02	2.55467E-06	0.000003	0	4.45329E-07	0
1815.01	2.56985E-06	0.000003	0	4.30147E-07	0
1825.02	2.57384E-06	0.000003	0	4.26161E-07	0
1835.02	2.5746E-06	0.000003	0	4.25403E-07	0
1845.02	2.57144E-06	0.000003	0	4.28563E-07	0
1855.02	2.56849E-06	0.000003	0	4.3151E-07	0
1865.02	2.5904E-06	0.000003	0	4.09605E-07	0
1875.03	2.5857E-06	0.000003	0	4.14296E-07	0
1885.01	2.5972E-06	0.000003	0	4.02798E-07	0
1895.03	2.59944E-06	0.000003	0	4.00563E-07	0
1905.01	2.60635E-06	0.000003	0	3.93647E-07	0
1915.02	2.61144E-06	0.000003	0	3.88565E-07	0
1925.01	2.62164E-06	0.000003	0	3.78363E-07	0
1935.01	2.61057E-06	0.000003	0	3.89427E-07	0
1945.01	2.63059E-06	0.000003	0	3.69413E-07	0
1955.01	2.63215E-06	0.000003	0	3.67846E-07	0
1965.03	2.64145E-06	0.000003	0	3.58548E-07	0
1975.02	2.63898E-06	0.000003	0	3.61023E-07	0
1985.01	2.64393E-06	0.000003	0	3.56065E-07	0
1995.02	2.63267E-06	0.000003	0	3.67327E-07	0
2005.02	2.63192E-06	0.000003	0	3.68079E-07	0
2015.01	2.65482E-06	0.000003	0	3.45182E-07	0
2025.01	2.65761E-06	0.000003	0	3.42391E-07	0
2035.01	2.65609E-06	0.000003	0	3.43906E-07	0
2045.02	2.65684E-06	0.000003	0	3.43156E-07	0
2055.02	2.65455E-06	0.000003	0	3.45447E-07	0
2065.02	2.66715E-06	0.000003	0	3.32845E-07	0
2075.02	2.66561E-06	0.000003	0	3.34388E-07	0
2085.02	2.67631E-06	0.000003	0	3.23687E-07	0
2095.02	2.68443E-06	0.000003	0	3.15571E-07	0
2105.01	2.67612E-06	0.000003	0	3.2388E-07	0
2115.01	2.68652E-06	0.000003	0	3.13476E-07	0
2125.02	2.6868E-06	0.000003	0	3.13201E-07	0
2135.01	2.69023E-06	0.000003	0	3.09773E-07	0
2145.01	2.69768E-06	0.000003	0	3.02323E-07	0
2155.01	2.70044E-06	0.000003	0	2.99562E-07	0
2165.02	2.69357E-06	0.000003	0	3.06426E-07	0
2175.02	2.6867E-06	0.000003	0	3.13303E-07	0
2185.01	2.70794E-06	0.000003	0	2.92061E-07	0
2195.01	2.70244E-06	0.000003	0	2.97561E-07	0
2205.02	2.7193E-06	0.000003	0	2.80704E-07	0
2215.02	2.71327E-06	0.000003	0	2.86731E-07	0
2225.01	2.72011E-06	0.000003	0	2.79892E-07	0
2235.02	2.71171E-06	0.000003	0	2.88293E-07	0
2245.01	2.72883E-06	0.000003	0	2.71166E-07	0
2255.02	2.72507E-06	0.000003	0	2.7493E-07	0
2265.01	2.7278E-06	0.000003	0	2.72198E-07	0
2275.02	2.74466E-06	0.000003	0	2.55339E-07	0
2285.01	2.7568E-06	0.000003	0	2.43202E-07	0
2295.01	2.72734E-06	0.000003	0	2.72664E-07	0
2305.01	2.72784E-06	0.000003	0	2.72156E-07	0
2315.01	2.74936E-06	0.000003	0	2.50644E-07	0
2325.01	2.74495E-06	0.000003	0	2.55046E-07	0
2335	2.75391E-06	0.000003	0	2.46087E-07	0
2345.01	2.73502E-06	0.000003	0	2.64977E-07	0
2355.01	2.75427E-06	0.000003	0	2.45731E-07	0
2365.01	2.74265E-06	0.000003	0	2.57348E-07	0
2375.03	2.75894E-06	0.000003	0	2.41057E-07	0
2385.02	2.75067E-06	0.000003	0	2.4933E-07	0
2395.03	2.75482E-06	0.000003	0	2.45183E-07	0
2405.02	2.77976E-06	0.000003	0	2.20239E-07	0
2415.02	2.75495E-06	0.000003	0	2.45045E-07	0
2425.02	2.76733E-06	0.000003	0	2.32673E-07	0
2435.01	2.77131E-06	0.000003	0	2.28687E-07	0
2445.03	2.75522E-06	0.000003	0	2.44779E-07	0
2455.01	2.76655E-06	0.000003	0	2.33446E-07	0
2465.01	2.78585E-06	0.000003	0	2.14147E-07	0
2475.02	2.78507E-06	0.000003	0	2.14933E-07	0
2485.01	2.77474E-06	0.000003	0	2.25259E-07	0
2495.01	2.77643E-06	0.000003	0	2.23567E-07	0
2505.01	2.78511E-06	0.000003	0	2.14892E-07	0
2515.01	2.78258E-06	0.000003	0	2.17423E-07	0
2525.02	2.77618E-06	0.000003	0	2.23823E-07	0
2535.03	2.7846E-06	0.000003	0	2.15401E-07	0
2545.01	2.78936E-06	0.000003	0	2.10639E-07	0
2555.03	2.79585E-06	0.000003	0	2.04155E-07	0
2565.02	2.79476E-06	0.000003	0	2.05243E-07	0
2575.02	2.79497E-06	0.000003	0	2.0503E-07	0
2585.01	2.80023E-06	0.000003	0	1.9977E-07	0
2595.01	2.80381E-06	0.000003	0	1.96191E-07	0
2605.01	2.8039E-06	0.000003	0	1.96101E-07	0
2615.01	2.81709E-06	0.000003	0	1.82906E-07	0
2625.01	2.81796E-06	0.000003	0	1.82043E-07	0
2635.02	2.80988E-06	0.000003	0	1.90115E-07	0
2645.02	2.81631E-06	0.000003	0	1.83695E-07	0
2655.02	2.80845E-06	0.000003	0	1.91555E-07	0
2665.01	2.80478E-06	0.000003	0	1.95218E-07	0
2675.02	2.81575E-06	0.000003	0	1.84253E-07	0
2685.02	2.8116E-06	0.000003	0	1.88399E-07	0
2695.01	2.82521E-06	0.000003	0	1.7479E-07	0
2705.01	2.81168E-06	0.000003	0	1.88318E-07	0
2715.02	2.84157E-06	0.000003	0	1.58426E-07	0
2725.01	2.80568E-06	0.000003	0	1.94316E-07	0
2735.01	2.83127E-06	0.000003	0	1.68727E-07	0
2745.01	2.8238E-06	0.000003	0	1.76204E-07	0
2755.01	2.82948E-06	0.000003	0	1.70524E-07	0
2765.03	2.82668E-06	0.000003	0	1.73322E-07	0
2775.01	2.81866E-06	0.000003	0	1.81344E-07	0
2785.03	2.82382E-06	0.000003	0	1.76185E-07	0
2795.02	2.8283E-06	0.000003	0	1.71699E-07	0
2805.01	2.82683E-06	0.000003	0	1.73172E-07	0
2815.01	2.82585E-06	0.000003	0	1.74147E-07	0
2825.01	2.8551E-06	0.000003	0	1.44902E-07	0
2835.02	2.81724E-06	0.000003	0	1.82759E-07	0
2845.01	2.82333E-06	0.000003	0	1.76668E-07	0
2855.03	2.83417E-06	0.000003	0	1.65831E-07	0
2865.01	2.82737E-06	0.000003	0	1.72629E-07	0
2875.01	2.83451E-06	0.000003	0	1.65495E-07	0
2885.01	2.82717E-06	0.000003	0	1.72832E-07	0
2895.02	2.83407E-06	0.000003	0	1.65934E-07	0
2905.02	2.82937E-06	0.000003	0	1.70635E-07	0
2915.01	2.83249E-06	0.000003	0	1.67507E-07	0
2925.02	2.85182E-06	0.000003	0	1.48181E-07	0
2935.01	2.82888E-06	0.000003	0	1.71122E-07	0
2945.02	2.83302E-06	0.000003	0	1.66985E-07	0
2955.01	2.82166E-06	0.000003	0	1.78344E-07	0
2965.03	2.83976E-06	0.000003	0	1.6024E-07	0
2975.01	2.83993E-06	0.000003	0	1.60074E-07	0
2985.01	2.83659E-06	0.000003	0	1.63414E-07	0
2995.01	2.85269E-06	0.000003	0	1.47311E-07	0
3005.02	2.86407E-06	0.000003	0	1.35925E-07	0
3015.03	2.86274E-06	0.000003	0	1.37264E-07	0
3025.01	2.84188E-06	0.000003	0	1.58116E-07	0
3035.02	2.85072E-06	0.000003	0	1.49275E-07	0
3045.01	2.84495E-06	0.000003	0	1.55051E-07	0
3055.01	2.85139E-06	0.000003	0	1.48608E-07	0
3065.02	2.84549E-06	0.000003	0	1.54515E-07	0
3075.02	2.85808E-06	0.000003	0	1.41915E-07	0
3085	2.84951E-06	0.000003	0	1.50491E-07	0
3095.02	2.83935E-06	0.000003	0	1.60651E-07	0
3105.02	2.84448E-06	0.000003	0	1.55519E-07	0
3115.02	2.84274E-06	0.000003	0	1.57255E-07	0
3125.02	2.85527E-06	0.000003	0	1.44731E-07	0
3135.01	2.86803E-06	0.000003	0	1.31969E-07	0
3145.01	2.86581E-06	0.000003	0	1.34193E-07	0
3155.01	2.86632E-06	0.000003	0	1.33679E-07	0
3165.01	2.854E-06	0.000003	0	1.45997E-07	0
3175.03	2.85482E-06	0.000003	0	1.45178E-07	0
3185.01	2.85442E-06	0.000003	0	1.45578E-07	0
3195.01	2.86541E-06	0.000003	0	1.34593E-07	0
3205.01	2.86401E-06	0.000003	0	1.35989E-07	0
3215.02	2.86209E-06	0.000003	0	1.37906E-07	0
3225.02	2.85812E-06	0.000003	0	1.41881E-07	0
3235.02	2.86914E-06	0.000003	0	1.30858E-07	0
3245.02	2.8754E-06	0.000003	0	1.24598E-07	0
3255.02	2.85725E-06	0.000003	0	1.42753E-07	0
3265.03	2.8749E-06	0.000003	0	1.25098E-07	0
3275.01	2.86732E-06	0.000003	0	1.32683E-07	0
3285.02	2.85986E-06	0.000003	0	1.40137E-07	0
3295.01	2.85816E-06	0.000003	0	1.4184E-07	0
3305.02	2.87367E-06	0.000003	0	1.26331E-07	0
3315.02	2.8613E-06	0.000003	0	1.38701E-07	0
3325.02	2.86319E-06	0.000003	0	1.36814E-07	0
3335.02	2.87362E-06	0.000003	0	1.26382E-07	0
3345.01	2.87521E-06	0.000003	0	1.24786E-07	0
3355.02	2.8628E-06	0.000003	0	1.37203E-07	0
3365.01	2.86942E-06	0.000003	0	1.30578E-07	0
3375.01	2.87234E-06	0.000003	0	1.2766E-07	0
3385.01	2.88198E-06	0.000003	0	1.18024E-07	0
3395.02	2.86125E-06	0.000003	0	1.3875E-07	0
3405.01	2.86378E-06	0.000003	0	1.36217E-07	0
3415.01	2.87149E-06	0.000003	0	1.28509E-07	0
3425.02	2.87245E-06	0.000003	0	1.27554E-07	0
3435.01	2.88084E-06	0.000003	0	1.19165E-07	0
3445.02	2.87407E-06	0.000003	0	1.25934E-07	0
3455.02	2.88199E-06	0.000003	0	1.18007E-07	0
3465.02	2.87705E-06	0.000003	0	1.22952E-07	0
3475.01	2.8729E-06	0.000003	0	1.271E-07	0
3485.01	2.86823E-06	0.000003	0	1.31768E-07	0
3495.01	2.88238E-06	0.000003	0	1.17616E-07	0
3505.01	2.89424E-06	0.000003	0	1.05764E-07	0
3515.02	2.86108E-06	0.000003	0	1.38921E-07	0
3525.01	2.88022E-06	0.000003	0	1.19775E-07	0
3535.02	2.89687E-06	0.000003	0	1.03127E-07	0
3545.01	2.88327E-06	0.000003	0	1.16729E-07	0
3555.01	0.0000029	0.000003	0	1E-07	0
3565.02	2.887E-06	0.000003	0	1.13002E-07	0
3575.01	2.88667E-06	0.000003	0	1.13327E-07	0
3585.02	2.88504E-06	0.000003	0	1.14964E-07	0
3595.01	2.87541E-06	0.000003	0	1.24591E-07	0
3605.01	2.89403E-06	0.000003	0	1.05971E-07	0
