Time (s)	[F-actin] M	[G-act]	[SPIN90]	[G-act] (t)	[Arp2/3]
975.02	2.88113E-06	0.000003	0.00001	1.18866E-07	0.000000025
985	0.0000029	0.000003	0.00001	1E-07	0.000000025
995.02	2.89047E-06	0.000003	0.00001	1.09532E-07	0.000000025
1005.01	2.8962E-06	0.000003	0.00001	1.03799E-07	0.000000025
1015.01	2.89391E-06	0.000003	0.00001	1.06088E-07	0.000000025
1025.02	2.87754E-06	0.000003	0.00001	1.22458E-07	0.000000025
1035.01	2.89977E-06	0.000003	0.00001	1.00229E-07	0.000000025
1045.01	2.88345E-06	0.000003	0.00001	1.16553E-07	0.000000025
1055.01	2.88879E-06	0.000003	0.00001	1.1121E-07	0.000000025
1065.01	2.89128E-06	0.000003	0.00001	1.08717E-07	0.000000025
1075.02	2.87159E-06	0.000003	0.00001	1.28406E-07	0.000000025
1085.02	2.8755E-06	0.000003	0.00001	1.24495E-07	0.000000025
1095.03	2.88154E-06	0.000003	0.00001	1.18457E-07	0.000000025
1105.02	2.89384E-06	0.000003	0.00001	1.06157E-07	0.000000025
1115.02	2.87398E-06	0.000003	0.00001	1.26021E-07	0.000000025
1125.02	2.8847E-06	0.000003	0.00001	1.15296E-07	0.000000025
1135.02	2.89054E-06	0.000003	0.00001	1.09463E-07	0.000000025
1145	2.87948E-06	0.000003	0.00001	1.20524E-07	0.000000025
1155.01	2.89548E-06	0.000003	0.00001	1.0452E-07	0.000000025
1165.03	2.86668E-06	0.000003	0.00001	1.3332E-07	0.000000025
1175.02	2.88772E-06	0.000003	0.00001	1.12282E-07	0.000000025
1185.01	2.86938E-06	0.000003	0.00001	1.3062E-07	0.000000025
1195.01	2.88203E-06	0.000003	0.00001	1.17969E-07	0.000000025
1205.01	2.87065E-06	0.000003	0.00001	1.29348E-07	0.000000025
1215.02	2.86379E-06	0.000003	0.00001	1.36211E-07	0.000000025
1225.01	2.87657E-06	0.000003	0.00001	1.23433E-07	0.000000025
1235.03	2.87427E-06	0.000003	0.00001	1.25729E-07	0.000000025
1245.02	2.87929E-06	0.000003	0.00001	1.20715E-07	0.000000025
1255.02	2.87942E-06	0.000003	0.00001	1.20583E-07	0.000000025
1265.01	2.87661E-06	0.000003	0.00001	1.23388E-07	0.000000025
1275.02	2.87404E-06	0.000003	0.00001	1.25965E-07	0.000000025
1285.01	2.87331E-06	0.000003	0.00001	1.26689E-07	0.000000025
1295.02	2.86949E-06	0.000003	0.00001	1.30505E-07	0.000000025
1305.01	2.86928E-06	0.000003	0.00001	1.30717E-07	0.000000025
1315.02	2.86872E-06	0.000003	0.00001	1.31283E-07	0.000000025
1325.01	2.87397E-06	0.000003	0.00001	1.2603E-07	0.000000025
1335.02	2.86318E-06	0.000003	0.00001	1.36824E-07	0.000000025
1345.01	2.87498E-06	0.000003	0.00001	1.25025E-07	0.000000025
1355.02	2.87964E-06	0.000003	0.00001	1.20364E-07	0.000000025
1365.02	2.86035E-06	0.000003	0.00001	1.39646E-07	0.000000025
1375.01	2.86578E-06	0.000003	0.00001	1.34219E-07	0.000000025
1385.02	2.86129E-06	0.000003	0.00001	1.38712E-07	0.000000025
1395.03	2.86963E-06	0.000003	0.00001	1.30368E-07	0.000000025
1405.01	2.85253E-06	0.000003	0.00001	1.47467E-07	0.000000025
1415.01	2.86161E-06	0.000003	0.00001	1.38393E-07	0.000000025
1425.01	2.85838E-06	0.000003	0.00001	1.41616E-07	0.000000025
1435.01	2.87782E-06	0.000003	0.00001	1.22176E-07	0.000000025
1445.01	2.87188E-06	0.000003	0.00001	1.28122E-07	0.000000025
1455.02	2.86587E-06	0.000003	0.00001	1.34127E-07	0.000000025
1465.01	2.87606E-06	0.000003	0.00001	1.23939E-07	0.000000025
1475.02	2.85768E-06	0.000003	0.00001	1.42323E-07	0.000000025
1485.03	2.87221E-06	0.000003	0.00001	1.27786E-07	0.000000025
1495.02	2.86863E-06	0.000003	0.00001	1.31372E-07	0.000000025
1505.01	2.86065E-06	0.000003	0.00001	1.39349E-07	0.000000025
1515.02	2.87027E-06	0.000003	0.00001	1.2973E-07	0.000000025
